direction,datetime,date,year,week,weekday,hour
incoming,2025-11-15 22:55:05.229,2025-11-15,2025,46,5,22
incoming,2025-11-15 21:39:00.326,2025-11-15,2025,46,5,21
incoming,2025-11-15 19:02:47.987,2025-11-15,2025,46,5,19
incoming,2025-11-15 18:30:25.492,2025-11-15,2025,46,5,18
incoming,2025-11-15 14:23:24.114,2025-11-15,2025,46,5,14
incoming,2025-11-15 14:03:22.677,2025-11-15,2025,46,5,14
incoming,2025-11-15 10:55:23.159,2025-11-15,2025,46,5,10
incoming,2025-11-15 10:51:52.965,2025-11-15,2025,46,5,10
incoming,2025-11-15 10:39:20.182,2025-11-15,2025,46,5,10
incoming,2025-11-15 10:18:52.142,2025-11-15,2025,46,5,10
incoming,2025-11-15 07:29:29.595,2025-11-15,2025,46,5,7
incoming,2025-11-15 00:57:24.440,2025-11-15,2025,46,5,0
incoming,2025-11-15 00:40:31.484,2025-11-15,2025,46,5,0
incoming,2025-11-14 22:41:39.393,2025-11-14,2025,46,4,22
incoming,2025-11-14 21:26:26.564,2025-11-14,2025,46,4,21
incoming,2025-11-14 21:22:24.671,2025-11-14,2025,46,4,21
incoming,2025-11-14 21:09:08.527,2025-11-14,2025,46,4,21
incoming,2025-11-14 21:07:10.614,2025-11-14,2025,46,4,21
incoming,2025-11-14 18:19:36.695,2025-11-14,2025,46,4,18
incoming,2025-11-14 16:24:43.511,2025-11-14,2025,46,4,16
incoming,2025-11-14 16:00:42.145,2025-11-14,2025,46,4,16
incoming,2025-11-14 15:47:41.134,2025-11-14,2025,46,4,15
incoming,2025-11-14 14:59:23.156,2025-11-14,2025,46,4,14
incoming,2025-11-14 14:48:41.886,2025-11-14,2025,46,4,14
incoming,2025-11-14 14:40:10.678,2025-11-14,2025,46,4,14
incoming,2025-11-14 14:39:51.381,2025-11-14,2025,46,4,14
incoming,2025-11-14 14:37:15.110,2025-11-14,2025,46,4,14
incoming,2025-11-14 14:12:41.742,2025-11-14,2025,46,4,14
incoming,2025-11-14 13:14:51.565,2025-11-14,2025,46,4,13
incoming,2025-11-14 12:29:37.550,2025-11-14,2025,46,4,12
incoming,2025-11-14 12:21:57.717,2025-11-14,2025,46,4,12
incoming,2025-11-14 12:03:54.032,2025-11-14,2025,46,4,12
incoming,2025-11-14 11:55:56.796,2025-11-14,2025,46,4,11
incoming,2025-11-14 11:14:57.922,2025-11-14,2025,46,4,11
incoming,2025-11-14 11:12:22.632,2025-11-14,2025,46,4,11
incoming,2025-11-14 10:19:06.363,2025-11-14,2025,46,4,10
incoming,2025-11-14 09:48:44.150,2025-11-14,2025,46,4,9
incoming,2025-11-14 09:09:43.055,2025-11-14,2025,46,4,9
incoming,2025-11-14 08:41:28.581,2025-11-14,2025,46,4,8
incoming,2025-11-14 08:21:52.616,2025-11-14,2025,46,4,8
incoming,2025-11-14 04:01:16.615,2025-11-14,2025,46,4,4
incoming,2025-11-13 22:16:45.141,2025-11-13,2025,46,3,22
incoming,2025-11-13 18:18:55.414,2025-11-13,2025,46,3,18
incoming,2025-11-13 16:20:22.441,2025-11-13,2025,46,3,16
incoming,2025-11-13 16:09:12.198,2025-11-13,2025,46,3,16
incoming,2025-11-13 16:08:11.762,2025-11-13,2025,46,3,16
incoming,2025-11-13 16:02:10.859,2025-11-13,2025,46,3,16
incoming,2025-11-13 15:22:23.787,2025-11-13,2025,46,3,15
incoming,2025-11-13 14:55:36.874,2025-11-13,2025,46,3,14
incoming,2025-11-13 14:18:14.966,2025-11-13,2025,46,3,14
incoming,2025-11-13 13:41:28.230,2025-11-13,2025,46,3,13
incoming,2025-11-13 13:09:50.519,2025-11-13,2025,46,3,13
incoming,2025-11-13 13:03:11.687,2025-11-13,2025,46,3,13
incoming,2025-11-13 13:02:34.253,2025-11-13,2025,46,3,13
incoming,2025-11-13 13:00:13.329,2025-11-13,2025,46,3,13
incoming,2025-11-13 12:49:10.693,2025-11-13,2025,46,3,12
incoming,2025-11-13 12:43:09.928,2025-11-13,2025,46,3,12
incoming,2025-11-13 12:41:07.298,2025-11-13,2025,46,3,12
incoming,2025-11-13 12:40:31.426,2025-11-13,2025,46,3,12
incoming,2025-11-13 11:35:39.918,2025-11-13,2025,46,3,11
incoming,2025-11-13 11:29:24.504,2025-11-13,2025,46,3,11
incoming,2025-11-13 11:26:12.372,2025-11-13,2025,46,3,11
incoming,2025-11-13 10:45:21.242,2025-11-13,2025,46,3,10
incoming,2025-11-13 10:11:26.883,2025-11-13,2025,46,3,10
incoming,2025-11-13 09:56:11.514,2025-11-13,2025,46,3,9
incoming,2025-11-13 09:08:40.390,2025-11-13,2025,46,3,9
incoming,2025-11-13 09:04:47.471,2025-11-13,2025,46,3,9
incoming,2025-11-13 08:58:34.445,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:50:00.579,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:48:21.776,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:37:51.399,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:35:53.316,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:31:17.357,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:28:57.203,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:23:10.710,2025-11-13,2025,46,3,8
incoming,2025-11-13 08:14:48.883,2025-11-13,2025,46,3,8
incoming,2025-11-13 07:19:48.137,2025-11-13,2025,46,3,7
incoming,2025-11-12 20:53:26.294,2025-11-12,2025,46,2,20
incoming,2025-11-12 20:08:25.154,2025-11-12,2025,46,2,20
incoming,2025-11-12 19:08:41.187,2025-11-12,2025,46,2,19
incoming,2025-11-12 18:58:41.901,2025-11-12,2025,46,2,18
incoming,2025-11-12 18:28:23.044,2025-11-12,2025,46,2,18
incoming,2025-11-12 18:15:49.692,2025-11-12,2025,46,2,18
incoming,2025-11-12 18:13:15.175,2025-11-12,2025,46,2,18
incoming,2025-11-12 16:27:08.332,2025-11-12,2025,46,2,16
incoming,2025-11-12 15:58:06.075,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:57:49.069,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:40:25.090,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:38:45.843,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:38:38.621,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:38:33.889,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:37:45.987,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:12:10.517,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:04:32.364,2025-11-12,2025,46,2,15
incoming,2025-11-12 15:04:17.783,2025-11-12,2025,46,2,15
incoming,2025-11-12 14:42:34.099,2025-11-12,2025,46,2,14
incoming,2025-11-12 14:10:08.234,2025-11-12,2025,46,2,14
incoming,2025-11-12 13:30:42.029,2025-11-12,2025,46,2,13
incoming,2025-11-12 13:20:56.519,2025-11-12,2025,46,2,13
incoming,2025-11-12 13:13:53.428,2025-11-12,2025,46,2,13
incoming,2025-11-12 13:10:15.355,2025-11-12,2025,46,2,13
incoming,2025-11-12 12:48:11.594,2025-11-12,2025,46,2,12
incoming,2025-11-12 11:39:09.810,2025-11-12,2025,46,2,11
incoming,2025-11-12 10:03:33.544,2025-11-12,2025,46,2,10
incoming,2025-11-12 09:39:41.830,2025-11-12,2025,46,2,9
incoming,2025-11-12 08:52:42.968,2025-11-12,2025,46,2,8
incoming,2025-11-12 08:35:52.043,2025-11-12,2025,46,2,8
incoming,2025-11-12 01:35:36.612,2025-11-12,2025,46,2,1
incoming,2025-11-12 01:11:00.406,2025-11-12,2025,46,2,1
incoming,2025-11-12 01:08:47.715,2025-11-12,2025,46,2,1
incoming,2025-11-12 01:01:29.452,2025-11-12,2025,46,2,1
incoming,2025-11-12 00:30:51.876,2025-11-12,2025,46,2,0
incoming,2025-11-11 22:11:33.106,2025-11-11,2025,46,1,22
incoming,2025-11-11 17:27:51.620,2025-11-11,2025,46,1,17
incoming,2025-11-11 14:51:55.048,2025-11-11,2025,46,1,14
incoming,2025-11-11 14:25:24.488,2025-11-11,2025,46,1,14
incoming,2025-11-11 14:23:58.954,2025-11-11,2025,46,1,14
incoming,2025-11-11 14:17:26.767,2025-11-11,2025,46,1,14
incoming,2025-11-11 13:11:28.657,2025-11-11,2025,46,1,13
incoming,2025-11-11 12:52:12.618,2025-11-11,2025,46,1,12
incoming,2025-11-11 11:42:59.537,2025-11-11,2025,46,1,11
incoming,2025-11-11 10:57:11.057,2025-11-11,2025,46,1,10
incoming,2025-11-11 10:17:28.272,2025-11-11,2025,46,1,10
incoming,2025-11-11 09:49:46.196,2025-11-11,2025,46,1,9
incoming,2025-11-11 09:42:30.366,2025-11-11,2025,46,1,9
incoming,2025-11-11 09:31:03.738,2025-11-11,2025,46,1,9
incoming,2025-11-11 09:25:10.692,2025-11-11,2025,46,1,9
incoming,2025-11-11 09:22:14.396,2025-11-11,2025,46,1,9
incoming,2025-11-11 08:58:08.757,2025-11-11,2025,46,1,8
incoming,2025-11-11 08:57:24.750,2025-11-11,2025,46,1,8
incoming,2025-11-11 08:41:46.501,2025-11-11,2025,46,1,8
incoming,2025-11-11 08:07:51.160,2025-11-11,2025,46,1,8
incoming,2025-11-11 08:05:23.198,2025-11-11,2025,46,1,8
incoming,2025-11-11 07:39:50.479,2025-11-11,2025,46,1,7
incoming,2025-11-11 07:35:43.544,2025-11-11,2025,46,1,7
incoming,2025-11-11 06:48:34.630,2025-11-11,2025,46,1,6
incoming,2025-11-11 05:18:35.080,2025-11-11,2025,46,1,5
incoming,2025-11-11 00:28:02.377,2025-11-11,2025,46,1,0
incoming,2025-11-10 20:59:21.913,2025-11-10,2025,46,0,20
incoming,2025-11-10 19:26:15.962,2025-11-10,2025,46,0,19
incoming,2025-11-10 19:25:35.592,2025-11-10,2025,46,0,19
incoming,2025-11-10 18:13:44.388,2025-11-10,2025,46,0,18
incoming,2025-11-10 18:13:33.238,2025-11-10,2025,46,0,18
incoming,2025-11-10 17:39:41.726,2025-11-10,2025,46,0,17
incoming,2025-11-10 17:12:07.814,2025-11-10,2025,46,0,17
incoming,2025-11-10 17:04:30.822,2025-11-10,2025,46,0,17
incoming,2025-11-10 16:57:49.221,2025-11-10,2025,46,0,16
incoming,2025-11-10 16:23:21.600,2025-11-10,2025,46,0,16
incoming,2025-11-10 16:14:55.605,2025-11-10,2025,46,0,16
incoming,2025-11-10 15:46:52.953,2025-11-10,2025,46,0,15
incoming,2025-11-10 15:33:04.876,2025-11-10,2025,46,0,15
incoming,2025-11-10 15:22:12.991,2025-11-10,2025,46,0,15
incoming,2025-11-10 15:22:12.722,2025-11-10,2025,46,0,15
incoming,2025-11-10 13:32:37.429,2025-11-10,2025,46,0,13
incoming,2025-11-10 13:27:51.401,2025-11-10,2025,46,0,13
incoming,2025-11-10 13:09:12.649,2025-11-10,2025,46,0,13
incoming,2025-11-10 12:41:14.802,2025-11-10,2025,46,0,12
incoming,2025-11-10 11:07:02.647,2025-11-10,2025,46,0,11
incoming,2025-11-10 11:06:55.543,2025-11-10,2025,46,0,11
incoming,2025-11-10 11:02:48.642,2025-11-10,2025,46,0,11
incoming,2025-11-10 11:00:51.135,2025-11-10,2025,46,0,11
incoming,2025-11-10 10:42:53.319,2025-11-10,2025,46,0,10
incoming,2025-11-10 10:32:47.268,2025-11-10,2025,46,0,10
incoming,2025-11-10 10:25:03.765,2025-11-10,2025,46,0,10
incoming,2025-11-10 10:20:31.300,2025-11-10,2025,46,0,10
incoming,2025-11-10 09:19:05.703,2025-11-10,2025,46,0,9
incoming,2025-11-10 09:01:56.425,2025-11-10,2025,46,0,9
incoming,2025-11-10 09:00:51.427,2025-11-10,2025,46,0,9
incoming,2025-11-10 08:53:04.282,2025-11-10,2025,46,0,8
incoming,2025-11-10 08:37:58.604,2025-11-10,2025,46,0,8
incoming,2025-11-10 08:29:42.085,2025-11-10,2025,46,0,8
incoming,2025-11-10 08:21:32.848,2025-11-10,2025,46,0,8
incoming,2025-11-10 08:19:02.322,2025-11-10,2025,46,0,8
incoming,2025-11-09 19:03:36.416,2025-11-09,2025,45,6,19
incoming,2025-11-09 18:40:16.856,2025-11-09,2025,45,6,18
incoming,2025-11-09 18:07:33.136,2025-11-09,2025,45,6,18
incoming,2025-11-09 09:39:58.605,2025-11-09,2025,45,6,9
incoming,2025-11-08 20:19:20.481,2025-11-08,2025,45,5,20
incoming,2025-11-08 20:07:03.565,2025-11-08,2025,45,5,20
incoming,2025-11-08 09:31:15.661,2025-11-08,2025,45,5,9
incoming,2025-11-07 23:37:05.176,2025-11-07,2025,45,4,23
incoming,2025-11-07 23:17:15.492,2025-11-07,2025,45,4,23
incoming,2025-11-07 19:32:51.309,2025-11-07,2025,45,4,19
incoming,2025-11-07 18:57:11.183,2025-11-07,2025,45,4,18
incoming,2025-11-07 17:38:29.726,2025-11-07,2025,45,4,17
incoming,2025-11-07 17:36:16.195,2025-11-07,2025,45,4,17
incoming,2025-11-07 17:18:24.273,2025-11-07,2025,45,4,17
incoming,2025-11-07 16:44:51.152,2025-11-07,2025,45,4,16
incoming,2025-11-07 16:38:33.266,2025-11-07,2025,45,4,16
incoming,2025-11-07 16:19:33.545,2025-11-07,2025,45,4,16
incoming,2025-11-07 16:19:32.972,2025-11-07,2025,45,4,16
incoming,2025-11-07 16:16:46.150,2025-11-07,2025,45,4,16
incoming,2025-11-07 14:27:50.115,2025-11-07,2025,45,4,14
incoming,2025-11-07 13:33:48.585,2025-11-07,2025,45,4,13
incoming,2025-11-07 12:55:34.387,2025-11-07,2025,45,4,12
incoming,2025-11-07 12:55:19.801,2025-11-07,2025,45,4,12
incoming,2025-11-07 11:51:06.832,2025-11-07,2025,45,4,11
incoming,2025-11-07 11:31:58.128,2025-11-07,2025,45,4,11
incoming,2025-11-07 10:46:11.811,2025-11-07,2025,45,4,10
incoming,2025-11-07 10:27:44.747,2025-11-07,2025,45,4,10
incoming,2025-11-06 18:27:52.681,2025-11-06,2025,45,3,18
incoming,2025-11-06 17:11:09.903,2025-11-06,2025,45,3,17
incoming,2025-11-06 17:05:32.332,2025-11-06,2025,45,3,17
incoming,2025-11-06 17:04:05.796,2025-11-06,2025,45,3,17
incoming,2025-11-06 16:41:00.926,2025-11-06,2025,45,3,16
incoming,2025-11-06 16:16:11.604,2025-11-06,2025,45,3,16
incoming,2025-11-06 16:12:38.440,2025-11-06,2025,45,3,16
incoming,2025-11-06 15:35:18.102,2025-11-06,2025,45,3,15
incoming,2025-11-06 14:47:46.776,2025-11-06,2025,45,3,14
incoming,2025-11-06 14:08:58.872,2025-11-06,2025,45,3,14
incoming,2025-11-06 14:01:33.967,2025-11-06,2025,45,3,14
incoming,2025-11-06 13:42:08.568,2025-11-06,2025,45,3,13
incoming,2025-11-06 12:33:42.577,2025-11-06,2025,45,3,12
incoming,2025-11-06 12:03:14.927,2025-11-06,2025,45,3,12
incoming,2025-11-06 11:35:24.299,2025-11-06,2025,45,3,11
incoming,2025-11-06 11:26:40.885,2025-11-06,2025,45,3,11
incoming,2025-11-06 11:17:23.637,2025-11-06,2025,45,3,11
incoming,2025-11-06 10:35:24.099,2025-11-06,2025,45,3,10
incoming,2025-11-06 10:28:59.770,2025-11-06,2025,45,3,10
incoming,2025-11-06 09:59:48.054,2025-11-06,2025,45,3,9
incoming,2025-11-06 09:07:40.355,2025-11-06,2025,45,3,9
incoming,2025-11-06 08:34:07.327,2025-11-06,2025,45,3,8
incoming,2025-11-06 08:24:49.290,2025-11-06,2025,45,3,8
incoming,2025-11-06 08:17:34.756,2025-11-06,2025,45,3,8
incoming,2025-11-05 16:57:11.083,2025-11-05,2025,45,2,16
incoming,2025-11-05 16:56:00.369,2025-11-05,2025,45,2,16
incoming,2025-11-05 16:12:12.697,2025-11-05,2025,45,2,16
incoming,2025-11-05 15:28:42.844,2025-11-05,2025,45,2,15
incoming,2025-11-05 14:14:44.939,2025-11-05,2025,45,2,14
incoming,2025-11-05 14:11:10.165,2025-11-05,2025,45,2,14
incoming,2025-11-05 13:57:46.822,2025-11-05,2025,45,2,13
incoming,2025-11-05 13:38:00.613,2025-11-05,2025,45,2,13
incoming,2025-11-05 12:30:32.502,2025-11-05,2025,45,2,12
incoming,2025-11-05 12:30:27.588,2025-11-05,2025,45,2,12
incoming,2025-11-05 12:25:48.492,2025-11-05,2025,45,2,12
incoming,2025-11-05 12:08:55.610,2025-11-05,2025,45,2,12
incoming,2025-11-05 12:06:31.708,2025-11-05,2025,45,2,12
incoming,2025-11-05 11:41:02.669,2025-11-05,2025,45,2,11
incoming,2025-11-05 11:35:50.173,2025-11-05,2025,45,2,11
incoming,2025-11-05 11:21:31.504,2025-11-05,2025,45,2,11
incoming,2025-11-05 10:50:37.013,2025-11-05,2025,45,2,10
incoming,2025-11-05 10:25:46.313,2025-11-05,2025,45,2,10
incoming,2025-11-05 09:57:28.468,2025-11-05,2025,45,2,9
incoming,2025-11-05 09:02:11.099,2025-11-05,2025,45,2,9
incoming,2025-11-05 08:36:46.269,2025-11-05,2025,45,2,8
incoming,2025-11-05 08:31:04.609,2025-11-05,2025,45,2,8
incoming,2025-11-05 08:29:51.197,2025-11-05,2025,45,2,8
incoming,2025-11-05 08:01:09.703,2025-11-05,2025,45,2,8
incoming,2025-11-05 07:45:45.251,2025-11-05,2025,45,2,7
incoming,2025-11-04 22:32:52.672,2025-11-04,2025,45,1,22
incoming,2025-11-04 17:57:21.831,2025-11-04,2025,45,1,17
incoming,2025-11-04 16:03:56.044,2025-11-04,2025,45,1,16
incoming,2025-11-04 15:18:23.576,2025-11-04,2025,45,1,15
incoming,2025-11-04 15:03:12.984,2025-11-04,2025,45,1,15
incoming,2025-11-04 14:47:28.555,2025-11-04,2025,45,1,14
incoming,2025-11-04 14:37:58.538,2025-11-04,2025,45,1,14
incoming,2025-11-04 14:35:48.814,2025-11-04,2025,45,1,14
incoming,2025-11-04 14:06:38.304,2025-11-04,2025,45,1,14
incoming,2025-11-04 13:43:54.138,2025-11-04,2025,45,1,13
incoming,2025-11-04 13:41:41.032,2025-11-04,2025,45,1,13
incoming,2025-11-04 13:15:23.078,2025-11-04,2025,45,1,13
incoming,2025-11-04 13:12:34.955,2025-11-04,2025,45,1,13
incoming,2025-11-04 12:56:45.715,2025-11-04,2025,45,1,12
incoming,2025-11-04 12:21:34.860,2025-11-04,2025,45,1,12
incoming,2025-11-04 11:21:59.589,2025-11-04,2025,45,1,11
incoming,2025-11-04 11:17:30.125,2025-11-04,2025,45,1,11
incoming,2025-11-04 11:08:07.720,2025-11-04,2025,45,1,11
incoming,2025-11-04 10:49:18.730,2025-11-04,2025,45,1,10
incoming,2025-11-04 10:17:48.968,2025-11-04,2025,45,1,10
incoming,2025-11-04 09:47:28.848,2025-11-04,2025,45,1,9
incoming,2025-11-04 08:24:31.814,2025-11-04,2025,45,1,8
incoming,2025-11-04 06:59:46.052,2025-11-04,2025,45,1,6
incoming,2025-11-04 06:23:58.799,2025-11-04,2025,45,1,6
incoming,2025-11-03 16:26:39.605,2025-11-03,2025,45,0,16
incoming,2025-11-03 15:36:27.725,2025-11-03,2025,45,0,15
incoming,2025-11-03 13:26:29.409,2025-11-03,2025,45,0,13
incoming,2025-11-03 13:08:27.221,2025-11-03,2025,45,0,13
incoming,2025-11-03 11:58:56.334,2025-11-03,2025,45,0,11
incoming,2025-11-03 11:51:14.244,2025-11-03,2025,45,0,11
incoming,2025-11-03 11:45:01.394,2025-11-03,2025,45,0,11
incoming,2025-11-03 11:39:42.063,2025-11-03,2025,45,0,11
incoming,2025-11-03 11:10:49.125,2025-11-03,2025,45,0,11
incoming,2025-11-03 10:53:23.797,2025-11-03,2025,45,0,10
incoming,2025-11-03 08:50:03.957,2025-11-03,2025,45,0,8
incoming,2025-11-03 07:02:40.121,2025-11-03,2025,45,0,7
incoming,2025-11-02 17:02:03.423,2025-11-02,2025,44,6,17
incoming,2025-11-02 14:46:26.895,2025-11-02,2025,44,6,14
incoming,2025-11-02 14:20:06.223,2025-11-02,2025,44,6,14
incoming,2025-11-02 13:27:21.762,2025-11-02,2025,44,6,13
incoming,2025-11-01 21:03:16.108,2025-11-01,2025,44,5,21
incoming,2025-11-01 20:59:10.590,2025-11-01,2025,44,5,20
incoming,2025-11-01 20:53:25.850,2025-11-01,2025,44,5,20
incoming,2025-11-01 20:53:17.594,2025-11-01,2025,44,5,20
incoming,2025-11-01 20:53:16.626,2025-11-01,2025,44,5,20
incoming,2025-11-01 20:52:34.926,2025-11-01,2025,44,5,20
incoming,2025-11-01 19:01:01.438,2025-11-01,2025,44,5,19
incoming,2025-11-01 18:13:00.002,2025-11-01,2025,44,5,18
incoming,2025-10-31 18:03:06.842,2025-10-31,2025,44,4,18
incoming,2025-10-31 17:00:38.104,2025-10-31,2025,44,4,17
incoming,2025-10-31 15:25:18.921,2025-10-31,2025,44,4,15
incoming,2025-10-31 14:58:51.343,2025-10-31,2025,44,4,14
incoming,2025-10-31 13:00:02.628,2025-10-31,2025,44,4,13
incoming,2025-10-31 12:11:56.144,2025-10-31,2025,44,4,12
incoming,2025-10-31 12:03:05.438,2025-10-31,2025,44,4,12
incoming,2025-10-31 10:10:51.236,2025-10-31,2025,44,4,10
incoming,2025-10-31 09:16:43.820,2025-10-31,2025,44,4,9
incoming,2025-10-31 08:43:11.251,2025-10-31,2025,44,4,8
incoming,2025-10-31 02:15:16.062,2025-10-31,2025,44,4,2
incoming,2025-10-30 17:56:19.019,2025-10-30,2025,44,3,17
incoming,2025-10-30 17:09:39.312,2025-10-30,2025,44,3,17
incoming,2025-10-30 16:17:34.781,2025-10-30,2025,44,3,16
incoming,2025-10-30 15:46:03.997,2025-10-30,2025,44,3,15
incoming,2025-10-30 14:16:42.907,2025-10-30,2025,44,3,14
incoming,2025-10-30 13:03:10.197,2025-10-30,2025,44,3,13
incoming,2025-10-30 12:45:13.581,2025-10-30,2025,44,3,12
incoming,2025-10-30 12:17:10.712,2025-10-30,2025,44,3,12
incoming,2025-10-30 10:57:45.543,2025-10-30,2025,44,3,10
incoming,2025-10-30 10:49:54.737,2025-10-30,2025,44,3,10
incoming,2025-10-30 10:13:04.545,2025-10-30,2025,44,3,10
incoming,2025-10-30 09:05:56.109,2025-10-30,2025,44,3,9
incoming,2025-10-30 08:49:53.800,2025-10-30,2025,44,3,8
incoming,2025-10-29 21:11:49.468,2025-10-29,2025,44,2,21
incoming,2025-10-29 19:51:38.069,2025-10-29,2025,44,2,19
incoming,2025-10-29 15:09:30.234,2025-10-29,2025,44,2,15
incoming,2025-10-29 14:45:24.681,2025-10-29,2025,44,2,14
incoming,2025-10-29 14:13:22.922,2025-10-29,2025,44,2,14
incoming,2025-10-29 13:57:56.158,2025-10-29,2025,44,2,13
incoming,2025-10-29 13:31:59.684,2025-10-29,2025,44,2,13
incoming,2025-10-29 13:09:19.888,2025-10-29,2025,44,2,13
incoming,2025-10-29 12:59:54.643,2025-10-29,2025,44,2,12
incoming,2025-10-29 12:17:42.587,2025-10-29,2025,44,2,12
incoming,2025-10-29 11:46:22.370,2025-10-29,2025,44,2,11
incoming,2025-10-29 11:35:13.921,2025-10-29,2025,44,2,11
incoming,2025-10-29 11:13:39.992,2025-10-29,2025,44,2,11
incoming,2025-10-29 09:51:57.078,2025-10-29,2025,44,2,9
incoming,2025-10-29 08:31:43.837,2025-10-29,2025,44,2,8
incoming,2025-10-29 08:27:24.979,2025-10-29,2025,44,2,8
incoming,2025-10-29 08:02:20.536,2025-10-29,2025,44,2,8
incoming,2025-10-29 07:50:16.427,2025-10-29,2025,44,2,7
incoming,2025-10-28 19:38:16.508,2025-10-28,2025,44,1,19
incoming,2025-10-28 18:03:51.877,2025-10-28,2025,44,1,18
incoming,2025-10-28 16:56:25.400,2025-10-28,2025,44,1,16
incoming,2025-10-28 15:43:04.731,2025-10-28,2025,44,1,15
incoming,2025-10-28 11:11:40.901,2025-10-28,2025,44,1,11
incoming,2025-10-28 10:52:05.126,2025-10-28,2025,44,1,10
incoming,2025-10-28 10:37:56.736,2025-10-28,2025,44,1,10
incoming,2025-10-28 10:24:00.919,2025-10-28,2025,44,1,10
incoming,2025-10-28 09:20:09.787,2025-10-28,2025,44,1,9
incoming,2025-10-28 08:56:17.797,2025-10-28,2025,44,1,8
incoming,2025-10-28 08:24:42.057,2025-10-28,2025,44,1,8
incoming,2025-10-27 18:36:28.496,2025-10-27,2025,44,0,18
incoming,2025-10-27 16:02:09.556,2025-10-27,2025,44,0,16
incoming,2025-10-27 13:54:03.266,2025-10-27,2025,44,0,13
incoming,2025-10-27 13:45:11.316,2025-10-27,2025,44,0,13
incoming,2025-10-27 12:38:46.628,2025-10-27,2025,44,0,12
incoming,2025-10-27 11:28:19.815,2025-10-27,2025,44,0,11
incoming,2025-10-27 10:43:38.310,2025-10-27,2025,44,0,10
incoming,2025-10-27 10:31:37.564,2025-10-27,2025,44,0,10
incoming,2025-10-27 10:30:53.737,2025-10-27,2025,44,0,10
incoming,2025-10-27 00:45:29.304,2025-10-27,2025,44,0,0
incoming,2025-10-26 23:48:38.129,2025-10-26,2025,43,6,23
incoming,2025-10-26 19:20:57.540,2025-10-26,2025,43,6,19
incoming,2025-10-26 15:25:08.243,2025-10-26,2025,43,6,15
incoming,2025-10-25 22:13:04.257,2025-10-25,2025,43,5,22
incoming,2025-10-24 19:20:01.720,2025-10-24,2025,43,4,19
incoming,2025-10-24 16:42:19.055,2025-10-24,2025,43,4,16
incoming,2025-10-24 16:21:20.293,2025-10-24,2025,43,4,16
incoming,2025-10-24 16:09:15.308,2025-10-24,2025,43,4,16
incoming,2025-10-24 16:02:49.517,2025-10-24,2025,43,4,16
incoming,2025-10-24 15:59:41.038,2025-10-24,2025,43,4,15
incoming,2025-10-24 15:19:48.751,2025-10-24,2025,43,4,15
incoming,2025-10-24 15:17:23.798,2025-10-24,2025,43,4,15
incoming,2025-10-24 15:09:06.659,2025-10-24,2025,43,4,15
incoming,2025-10-24 14:57:42.332,2025-10-24,2025,43,4,14
incoming,2025-10-24 14:48:41.739,2025-10-24,2025,43,4,14
incoming,2025-10-24 13:06:48.233,2025-10-24,2025,43,4,13
incoming,2025-10-24 13:04:14.076,2025-10-24,2025,43,4,13
incoming,2025-10-24 12:42:30.129,2025-10-24,2025,43,4,12
incoming,2025-10-24 12:38:28.788,2025-10-24,2025,43,4,12
incoming,2025-10-24 09:22:19.616,2025-10-24,2025,43,4,9
incoming,2025-10-24 09:05:26.547,2025-10-24,2025,43,4,9
incoming,2025-10-24 07:00:34.419,2025-10-24,2025,43,4,7
incoming,2025-10-23 20:57:19.689,2025-10-23,2025,43,3,20
incoming,2025-10-23 20:22:56.115,2025-10-23,2025,43,3,20
incoming,2025-10-23 17:03:20.510,2025-10-23,2025,43,3,17
incoming,2025-10-23 16:31:27.012,2025-10-23,2025,43,3,16
incoming,2025-10-23 16:24:49.016,2025-10-23,2025,43,3,16
incoming,2025-10-23 16:24:41.406,2025-10-23,2025,43,3,16
incoming,2025-10-23 16:23:46.566,2025-10-23,2025,43,3,16
incoming,2025-10-23 15:55:21.010,2025-10-23,2025,43,3,15
incoming,2025-10-23 15:54:14.660,2025-10-23,2025,43,3,15
incoming,2025-10-23 15:41:47.130,2025-10-23,2025,43,3,15
incoming,2025-10-23 15:23:54.825,2025-10-23,2025,43,3,15
incoming,2025-10-23 15:07:24.177,2025-10-23,2025,43,3,15
incoming,2025-10-23 14:29:08.540,2025-10-23,2025,43,3,14
